Time (seconds),Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Compass X,Compass Y,Compass Z,Wheel Speed Front Right,Wheel Speed Front Left,Wheel Speed Back Right,Wheel Speed Back Left,Average Wheel Speed,
1.255,-0.00385,-0.02213,1.0001,-1.05743,0.46326,0.0,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
1.305,-0.00416,-0.02171,1.0004,-0.74524,0.77545,-0.31538,-0.39693,0.44541,-0.78477,0.0,0.0,0.0,0.0,0.0,
1.355,-0.00553,-0.02251,1.0004,-0.78552,0.55389,0.04697,-0.39693,0.44541,-0.78477,0.0,0.0,0.0,0.0,0.0,
1.404,-0.00504,-0.02151,1.00105,-0.73517,0.36255,-0.12079,-0.39693,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
1.454,-0.00568,-0.02182,1.00056,-0.87616,0.59418,-0.33551,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
1.505,-0.005,-0.02274,0.99941,-0.57404,0.49347,-0.25499,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
1.554,-0.0042,-0.02155,1.00098,-0.79559,0.28198,0.00671,-0.39693,0.44541,-0.78477,0.0,0.0,0.0,0.0,0.0,
1.604,-0.00473,-0.02251,1.00044,-0.87616,0.45319,-0.16776,-0.39693,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
1.655,-0.00511,-0.02193,1.00075,-0.61432,0.61432,-0.0671,-0.3939,0.44541,-0.78477,0.0,0.0,0.0,0.0,0.0,
1.704,-0.00484,-0.02235,1.0006,-1.15814,0.29205,-0.22144,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
1.754,-0.00473,-0.02213,1.00014,-0.9668,0.50354,-0.26841,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
1.805,-0.00561,-0.02083,1.00029,-0.80566,0.62439,-0.14092,-0.3939,0.44238,-0.7878,0.0,0.0,0.0,0.0,0.0,
1.854,-0.00477,-0.02159,1.00113,-1.04736,0.69489,-0.17447,-0.39693,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
1.904,-0.00515,-0.02289,0.99998,-0.71503,0.57404,-0.0671,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
1.954,-0.00469,-0.02167,1.00063,-0.86609,0.37262,-0.20131,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.005,-0.00584,-0.02159,1.00075,-0.9668,0.59418,-0.36236,-0.39693,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.055,-0.00549,-0.02266,1.00006,-0.73517,0.55389,-0.23486,-0.39693,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.104,-0.00385,-0.02197,1.00048,-0.81573,0.64453,-0.05368,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.155,-0.00629,-0.02213,0.99976,-0.82581,0.62439,-0.02684,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.204,-0.00458,-0.02281,0.99998,-0.99701,0.77545,-0.2617,-0.39693,0.44238,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.255,-0.00351,-0.02136,1.0004,-0.99701,0.60425,-0.22815,-0.39693,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.304,-0.00637,-0.02178,1.00052,-0.98694,0.4834,0.12079,-0.3939,0.44541,-0.78477,0.0,0.0,0.0,0.0,0.0,
2.355,-0.005,-0.02213,1.00098,-0.92651,0.47333,-0.04026,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.405,-0.00439,-0.02144,0.99979,-0.98694,0.55389,-0.07381,-0.39693,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.454,-0.0053,-0.02159,1.00067,-1.16821,0.80566,-0.30867,-0.39693,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.504,-0.00404,-0.02167,1.00105,-0.83588,0.60425,-0.23486,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.554,-0.00584,-0.02167,1.00155,-0.87616,0.57404,-0.25499,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.604,-0.00481,-0.02243,0.99945,-1.07758,0.43304,-0.28183,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.654,-0.00343,-0.02209,1.00018,-0.77545,0.4129,-0.14092,-0.39693,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.705,-0.00507,-0.02296,1.00079,-0.93658,0.74524,0.04026,-0.39693,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.754,-0.00473,-0.02182,1.00056,-0.86609,0.43304,-0.35565,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.804,-0.00484,-0.02171,1.00044,-0.91644,0.52368,-0.26841,-0.39693,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.855,-0.00534,-0.02266,1.00044,-0.90637,0.60425,-0.18789,-0.39693,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.904,-0.00435,-0.0227,1.00025,-1.04736,0.85602,-0.20131,-0.39693,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
2.954,-0.00542,-0.02247,1.00082,-0.80566,0.70496,-0.22144,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
3.004,-0.005,-0.02201,1.0009,-0.71503,0.53375,-0.18789,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
3.055,-0.00389,-0.02209,1.00094,-0.74524,0.6546,-0.10736,-0.39693,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
3.105,-0.00526,-0.02289,1.00021,-0.99701,0.55389,-0.0671,-0.39693,0.44238,-0.7878,0.0,0.0,0.0,0.0,0.0,
3.154,-0.00469,-0.02182,1.00033,-0.99701,0.54382,-0.00671,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
3.204,-0.00504,-0.02213,1.00056,-0.75531,0.60425,-0.02684,-0.39693,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
3.255,-0.00443,-0.02197,1.00071,-0.85602,0.66467,-0.24828,-0.39693,0.44541,-0.78477,0.0,0.0,0.0,0.0,0.0,
3.304,0.01598,-0.04761,0.99693,-0.39276,0.45319,-0.16776,-0.3939,0.44541,-0.7878,0.0,0.0,0.0,0.0,0.0,
3.355,-0.18818,-0.00736,1.00582,-0.92651,-0.11078,1.30851,-0.3939,0.44541,-0.7878,0.019392015329931095,0.0,0.0,0.0,0.004848003832482774,
3.404,-0.4203,0.0013,1.04336,-0.34241,0.69489,1.25482,-0.39693,0.44541,-0.7878,1.1572169190256747,0.0,0.0,0.0,0.2893042297564187,
3.455,0.07763,-0.01472,0.94379,-1.14807,1.53076,0.28183,-0.39996,0.44541,-0.78477,1.703554295682512,0.0,0.0,0.0,0.425888573920628,
3.504,0.15911,-0.01671,1.01433,0.12085,0.40283,-0.47643,-0.39996,0.44541,-0.77871,1.116390397256359,0.0,0.0,0.0,0.27909759931408973,
3.555,0.22343,-0.02541,1.00998,-0.1712,0.44312,-0.13421,-0.39996,0.44541,-0.77871,0.49729471674092934,0.0,0.0,0.0,0.12432367918523234,
3.604,0.23438,-0.02354,0.99697,-1.03729,0.76538,-0.14092,-0.40299,0.44541,-0.77871,0.2543131510416667,0.0,0.0,0.0,0.06357828776041667,
3.654,0.19836,-0.02808,0.98576,-1.02722,0.4129,-0.38249,-0.39996,0.44541,-0.77871,-0.7624430709173715,0.0,0.0,0.0,-0.19061076772934288,
3.704,0.11055,-0.02201,1.00239,-0.16113,0.75531,0.07381,-0.39996,0.44541,-0.78174,-1.192222259902333,0.0,0.0,0.0,-0.2980555649755833,
3.755,0.0161,-0.0383,1.0067,-0.91644,-0.42297,-0.40933,-0.39693,0.44541,-0.78477,-1.509370170015456,0.0,0.0,0.0,-0.377342542503864,
3.804,-0.10567,-0.00717,1.03573,-1.22864,-0.4129,-0.46301,-0.39693,0.44238,-0.7878,-1.2771593746284626,0.0,0.0,0.0,-0.31928984365711566,
3.855,-0.18467,-0.01289,0.99937,-1.56097,0.12085,-0.7851,-0.39693,0.44541,-0.7878,-0.882768361581921,0.0,0.0,0.0,-0.22069209039548024,
3.904,-0.13004,-0.00927,0.99716,-0.6546,0.92651,-0.61735,-0.3939,0.44541,-0.79083,-0.39821768383852113,0.0,0.0,0.0,-0.09955442095963028,
3.955,-0.07713,-0.019,1.00094,-0.88623,0.53375,-0.27512,-0.3939,0.44238,-0.79083,-0.12190269629259767,0.0,0.0,0.0,-0.03047567407314942,
4.004,-0.04765,-0.01965,0.99915,-0.6546,0.77545,-0.3892,-0.3939,0.44238,-0.79083,-0.11443197797047105,0.0,0.0,0.0,-0.028607994492617764,
4.055,-0.0201,-0.02274,1.00117,-0.76538,0.74524,-0.48985,-0.3939,0.44541,-0.79083,0.014622044709299713,0.0,0.0,0.0,0.0036555111773249284,
4.105,0.02079,-0.02125,0.99594,-1.04736,0.61432,-0.17447,-0.3939,0.44238,-0.7878,0.11919473941169291,0.0,0.0,0.0,0.029798684852923227,
4.154,0.0174,-0.02007,1.00212,-1.07758,0.59418,-0.0671,-0.39087,0.44238,-0.79083,0.06024444787168415,0.0,0.0,0.0,0.015061111967921037,
4.205,0.01488,-0.02533,0.99735,-1.05743,0.54382,-0.26841,-0.3939,0.44238,-0.79083,0.03814250283169941,0.0,0.0,0.0,0.009535625707924853,
4.254,-0.00603,-0.01923,0.99895,-0.78552,0.67474,-0.07381,-0.3939,0.44541,-0.79083,0.03814250283169941,0.0,0.0,0.0,0.009535625707924853,
4.304,-0.00847,-0.02197,1.00136,-0.88623,0.6546,-0.08052,-0.3939,0.44541,-0.79083,0.03814250283169941,0.0,0.0,0.0,0.009535625707924853,
4.355,-0.00538,-0.02304,1.00029,-0.80566,0.46326,-0.18118,-0.3939,0.44238,-0.79083,0.03814250283169941,0.0,0.0,0.0,0.009535625707924853,
4.404,-0.00187,-0.02319,0.99987,-0.80566,0.42297,0.02684,-0.3939,0.44541,-0.79083,0.03814250283169941,0.0,0.0,0.0,0.009535625707924853,
4.455,-0.00351,-0.023,0.99922,-0.82581,0.50354,-0.13421,-0.39693,0.44238,-0.79083,0.03814250283169941,0.0,0.0,0.0,0.009535625707924853,
4.505,-0.0053,-0.02277,1.00071,-0.94666,0.47333,0.00671,-0.3939,0.44541,-0.79083,0.03814250283169941,0.0,0.0,0.0,0.009535625707924853,
4.554,-0.00336,-0.02197,1.00178,-0.88623,0.6546,-0.24157,-0.3939,0.44238,-0.79083,0.03814250283169941,0.0,0.0,0.0,0.009535625707924853,
4.604,-0.01015,-0.02361,0.99915,-0.76538,0.93658,-0.16776,-0.3939,0.44238,-0.79083,0.03814250283169941,0.0,0.0,0.0,0.009535625707924853,
4.655,0.00587,-0.0211,1.00098,-0.86609,0.42297,-0.17447,-0.3939,0.44541,-0.79083,0.03814250283169941,0.0,0.0,0.0,0.009535625707924853,
4.704,-0.01488,-0.0679,1.02806,-1.4502,3.30322,3.86513,-0.3939,0.44238,-0.79083,0.03814250283169941,0.0,0.0,0.0,0.009535625707924853,
4.754,-0.02926,-0.01442,1.55018,-6.05255,19.95026,2.46268,-0.39693,0.44238,-0.7878,0.0016048157825543942,0.0,0.0,0.0,4.0120394563859855E-4,
4.804,-0.08457,0.03345,1.18404,1.57104,70.96893,0.14763,-0.41814,0.44238,-0.77871,0.6755880318228986,0.0,0.0,0.0,0.16889700795572465,
4.855,-0.00759,-0.00713,0.43076,6.23383,43.63678,-9.86412,-0.4545,0.44541,-0.77265,0.43648502681764006,0.0,0.0,0.0,0.10912125670441002,
4.904,-0.1049,-0.16968,0.6657,1.24878,-22.6593,0.4563,-0.4545,0.44238,-0.76962,-0.029340298641990146,0.0,0.0,0.0,-0.0073350746604975365,
4.954,-0.08274,0.04066,0.90408,-2.86011,-56.39648,4.81799,-0.43632,0.44238,-0.77568,-0.3814697265625,0.0,0.0,0.0,-0.095367431640625,
5.005,-0.10994,0.02144,1.14452,1.27899,-40.48462,1.8252,-0.41208,0.44238,-0.78174,-0.2289981240473678,0.0,0.0,0.0,-0.05724953101184195,
5.055,-0.00843,-0.03891,1.55449,-2.62848,-10.66498,0.87905,-0.39996,0.44238,-0.7878,0.0147427913647343,0.0,0.0,0.0,0.003685697841183575,
5.104,0.0132,-0.00431,0.77938,-1.88324,0.57404,-0.1946,-0.39996,0.44238,-0.7878,0.11439176525711608,0.0,0.0,0.0,0.02859794131427902,
5.154,0.03231,-0.00797,1.18904,-0.44312,-9.99023,-0.03355,-0.39693,0.44238,-0.79083,0.057716459810874705,0.0,0.0,0.0,0.014429114952718676,
5.204,0.0087,-0.05344,0.98354,0.18127,-0.19135,0.93273,-0.3939,0.44541,-0.79083,0.11354057667713056,0.0,0.0,0.0,0.02838514416928264,
5.254,0.00114,-0.02068,0.99945,-0.68481,0.42297,-0.13421,-0.39693,0.44238,-0.79083,0.023774527704742428,0.0,0.0,0.0,0.005943631926185607,
5.305,-0.01606,-0.01095,0.99644,-0.52368,0.53375,-0.28854,-0.39693,0.44238,-0.79083,0.023774527704742428,0.0,0.0,0.0,0.005943631926185607,
5.354,-0.02033,-0.01781,0.99865,-0.53375,0.06042,-0.718,-0.39693,0.44238,-0.79083,0.023774527704742428,0.0,0.0,0.0,0.005943631926185607,
5.405,-0.00389,-0.00698,1.0051,-0.61432,-0.43304,-0.5838,-0.39693,0.44238,-0.79083,0.11916564978645515,0.0,0.0,0.0,0.029791412446613787,
5.454,0.01099,-0.0246,1.00136,-0.87616,0.61432,-0.28854,-0.39693,0.44238,-0.79083,0.061523499023499024,0.0,0.0,0.0,0.015380874755874756,
5.505,0.01034,-0.02625,0.9977,-0.86609,0.37262,-0.04697,-0.39693,0.44541,-0.79083,0.0381514435285385,0.0,0.0,0.0,0.009537860882134624,
5.554,-0.00969,-0.02319,1.00239,-0.76538,0.82581,-0.10065,-0.39693,0.44541,-0.79083,0.0381514435285385,0.0,0.0,0.0,0.009537860882134624,
5.605,-0.01041,-0.01881,1.00239,-0.9668,0.59418,-0.30196,-0.3939,0.44238,-0.79083,0.0381514435285385,0.0,0.0,0.0,0.009537860882134624,
5.654,-0.00969,-0.023,1.00132,-0.81573,0.64453,-0.30196,-0.39693,0.44541,-0.79083,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
5.704,-0.00404,-0.02075,1.00021,-0.78552,0.55389,-0.04026,-0.3939,0.44238,-0.79083,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
5.755,-0.00378,-0.0235,0.99964,-0.82581,0.34241,-0.08052,-0.39693,0.44238,-0.79083,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
5.804,-0.00622,-0.02144,1.00212,-0.93658,0.59418,-0.20802,-0.3939,0.44238,-0.79083,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
5.854,-0.00599,-0.02384,1.00082,-0.82581,0.57404,-0.1275,-0.39693,0.44238,-0.79083,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
5.905,-0.00427,-0.02071,0.99995,-1.04736,0.64453,-0.16776,-0.3939,0.44238,-0.79083,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
5.955,-0.00511,-0.02319,1.00006,-0.6546,0.86609,-0.1946,-0.3939,0.44541,-0.79083,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.004,-0.00519,-0.02293,1.00067,-1.03729,0.53375,-0.06039,-0.3939,0.44238,-0.79083,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.054,-0.00648,-0.02289,1.00155,-0.8963,0.71503,-0.07381,-0.39693,0.44541,-0.79083,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.105,-0.00496,-0.02277,1.00025,-0.80566,0.4129,-0.12079,-0.39693,0.44541,-0.7878,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.154,-0.0045,-0.02167,1.00002,-0.61432,0.44312,-0.46301,-0.39693,0.44238,-0.7878,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.204,-0.00412,-0.02174,1.00037,-0.69489,0.39276,-0.32209,-0.3939,0.44238,-0.7878,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.254,-0.00607,-0.02377,1.00063,-0.8963,0.50354,-0.3288,-0.39693,0.44541,-0.7878,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.305,-0.0045,-0.02171,0.99998,-0.94666,0.55389,-0.14763,-0.39693,0.44238,-0.7878,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.354,-0.00439,-0.0222,1.00075,-0.75531,0.53375,-0.26841,-0.3939,0.44541,-0.7878,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.404,-0.00481,-0.02186,1.0006,-1.00708,0.55389,-0.06039,-0.3939,0.44238,-0.7878,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.455,-0.00488,-0.02342,1.00018,-0.78552,0.51361,-0.10065,-0.39693,0.44238,-0.7878,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.504,-0.00523,-0.02167,1.00124,-0.66467,0.68481,-0.14763,-0.39693,0.44238,-0.7878,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.554,-0.00446,-0.02228,1.00079,-0.91644,0.63446,-0.27512,-0.3939,0.44238,-0.7878,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.605,-0.00397,-0.02289,0.99972,-0.73517,0.62439,-0.10736,-0.3939,0.44238,-0.7878,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.655,-0.00446,-0.02235,1.00033,-0.74524,0.4129,-0.02684,-0.39693,0.44541,-0.7878,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.704,-0.00534,-0.02178,1.00021,-0.99701,0.53375,-0.42275,-0.39693,0.44541,-0.7878,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.754,-0.00484,-0.02213,1.00052,-0.85602,0.52368,-0.48314,-0.3939,0.44238,-0.7878,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
6.805,-0.00454,-0.02262,1.00071,-0.93658,0.59418,-0.38249,-0.39693,0.44238,-0.7878,-0.005581728653326246,0.0,0.0,0.0,-0.0013954321633315614,
